comment,Sentiment,Confidence
这种事不需要担心，见证就可以,2,0.978893
至少我当下很快乐,0,0.988258
真快乐,0,0.897585
确实,0,0.483035
是真的快乐,0,0.999369
真的不要太快乐好嘛！！！,0,1
养不起,0,0.477511
八百万太多了，一二百万就不错,1,1
毒鸡汤,2,0.571462
没钱而已,0,0.995789
说的是女的吧,0,0.892655
没急，嫌多了,0,0.965851
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
淳平（幻视）,2,0.731617
觉醒年代,2,0.400189
还是挺高的啊 哪有这么夸张...,2,0.793826
保护,0,0.887793
风险,0,0.969449
我不想劳动,0,0.996044
自己过日子真的不要太舒服,0,1
好的很，支持。是时候改变了,2,0.999731
快乐,0,0.999885
保护,0,0.887793
时代在发展，社会在进步，人的思想要革新,1,0.503446
结婚是选择，不是义务。,1,1
时间会证明一切,2,0.689493
哈哈哈哈哈,2,0.99747
好！不要生才好,2,0.934093
年轻人活的通透！,2,0.986168
结了婚天天想死，离婚之后快乐得要命,0,0.913877
太慢了,0,0.999989
准备要个女孩，但又怕再来一个男孩,1,1
788w,2,0.969597
快乐,0,0.999885
3%。,0,1
6,2,0.9009
保护,0,0.887793
养娃对父母的要求太高,0,0.930071
哈哈哈哈三巨头,2,0.864312
关键是没钱,0,0.867139
还有谁想不开在结婚啊,0,0.790123
难道不是吗,0,0.99591
对,2,0.823896
只要吃苦，就有吃不完的苦,2,0.13938
真的快乐,0,0.999558
不结婚，起码前半生是快乐的，至于后半生。。有没有还是另一回事呢,0,0.973291
不生是一种善良,2,0.749397
让那个人去生，他不是很大爱吗，把他绑起来天天让他生,0,0.29152
太快乐了！我妈都羡慕的那种,0,0.999693
保护,0,0.887793
儿孙自有儿孙福，没有儿孙我享福,2,0.102821
还有江西,2,0.919168
保护,0,0.887793
养不起就不生！,0,0.993722
真的快乐  很清醒,0,0.997351
你硬币有了,0,0.899919
至少现在快乐，不会有遗憾，等到老了发现啥都没试过，真的会哭,0,0.731403
你不可能永远欺骗所有人,0,0.999687
只要第一个孩子是男孩，很多人都不会愿意继续生,0,0.384561
很真实，不愿意当牛马,2,0.961378
太多了,0,0.867628
可不要太快乐，自己赚钱自己花，轻轻松松,0,0.441058
82单身，现在一个人，简单生活，平淡无奇。没有遗憾，不后悔。曾经的情绪波动只是年少无知而已,2,0.0160897
女儿多好啊，那堆男的居然喜欢儿子，是不是有毛病【本人男】,2,0.58307
很快乐,0,0.999751
好好好,0,0.999795
山东表示正确，我叔40多了要了唯一一个儿子,2,0.767356
保护,0,0.887793
保护,0,0.887793
别说，我是广州人，我多么希望我生一个女儿,2,0.165412
相当清醒相当快乐,0,0.999758
太快乐了,0,0.989325
确实,0,0.483035
太快乐了，无忧无虑，自由自在,0,0.999952
已投币收藏了，说出了我的心声，谢谢,2,0.782742
太快乐了，十月初就辞掉工作回家过年了，现在整个就是一个随心所欲,0,0.943069
好好好,0,0.999795
有啊，每年近千万，比欧洲许多国家总人口还多,2,0.982792
保护,0,0.887793
累了就去休息，渴了就去喝水，困了就去睡觉，记住，你奋不顾身的样子，除了家人，没人会为你而感动,2,0.958691
因为彩礼娶不上媳妇的，命里就没媳妇认命吧,0,0.858958
真的快乐,0,0.999558
保护,0,0.887793
哈哈哈天才,2,0.991119
没错,2,0.926985
我高中老师真的喜欢女孩，但没办法两个都是男孩，再也不想生了,2,0.341017
觉醒势不可挡 人类进化必须的一环 跟不上就要被淘汰,0,0.96059
好耶！,2,0.999088
是的,2,0.110777
就我这小区还有人弃女婴呢,0,0.99625
好好好,0,0.999795
你不生有的是人生,0,0.7736
你不生有的是人生,0,0.7736
想的美嘞,2,0.675861
余华,2,0.508726
对,2,0.823896
对,2,0.823896
钱,0,0.874019
哈哈哈,2,0.998853
哈哈哈哈哈哈,2,0.914082
好,2,0.998993
对,2,0.823896
笑嘻了,2,0.991758
90后表示已经不打算要孩子了,0,0.998364
快乐,0,0.999885
不够低，你看现在全国的   出    生  还是蛮多的嘛,0,0.964651
这都是女性角度，男的呢？,0,0.994221
，不管男女，我也不会再考虑二胎,0,0.983954
保护,0,0.887793
还是卷的太厉害了，累,0,0.458459
单身的我可真的是太快乐了  不用担心各种所谓的情人节这些,0,0.98166
生娃养娃真的累，还怕教不好，成滥生无辜,0,0.969127
潮汕人表示讚同,2,0.309173
太多了 ，蠢猪还是太多了,0,0.948872
结不起，都快活不起了,0,0.981299
离婚人数呢？？恐怕是10连涨了吧。,0,0.998377
我不想结婚不想上班,0,0.88916
哈哈哈哈哈,2,0.99747
岂不美哉,2,0.967378
自己都过的不好我还在乎以后的人？,0,0.992064
不在乎,0,0.584912
也是我的看法,2,0.286683
保护,0,0.887793
客观的,0,0.918292
好,2,0.998993
别乱用标签指代地区，显得你很low,0,0.996141
淦，一年800万少吗，比许多国家总人口都多了,0,0.0201878
快乐啊,0,0.999733
保护,0,0.887793
没毛病,0,0.727615
领退休证的那天也是我领结婚证的那天,2,0.589349
还有隐形的攻击，这些也是杀死年轻人动力的元凶,0,0.990287
总和生育率还是高于韩国的 但也不会太久了,0,0.320937
保护,0,0.887793
评论结婚年龄这个数据是有迷惑性的 里面包含了再婚人年龄,0,0.542066
哈哈哈,2,0.998853
确实啊,0,0.125638
真实,2,0.996881
全中国几十亿人我还嫌多得爆呢 ,0,0.218001
还是太高了，还有下降空间~,0,0.994621
真的快乐,0,0.999558
腰斩,0,0.237799
银行吧……,0,0.974299
最起码，我现在是快乐的,0,0.973942
确实,0,0.483035
好好好,0,0.999795
扯淡,0,0.999685
关我屁事,0,0.990504
活到父母去，没了牵挂就和世界说再见,0,0.0743189
保护,0,0.887793
保护,0,0.887793
80后被薅秃的一代,0,0.965128
主要还是成本高，自己收益小,0,0.994761
我的快乐你根本想象不到,0,0.966068
保护,0,0.887793
你听听那些专家说的话有逻辑吗？是人话吗？,0,0.995724
真的快乐,0,0.999558
我们都是冠军,2,0.968936
up主在迎合并强化年轻人这种意识，这也是一种PUA。,1,1
生女儿,2,0.954813
觉醒了,0,0.345978
我90后，不婚主义者,1,1
没错啊，不接受pua,0,0.0874493
谁要儿子啊，生个女儿多可爱,2,0.660578
赢,2,0.704055
第二突然失去主语,0,0.958622
结了婚的大多数都会有那么一刻，后悔,0,0.938321
不要彩礼，你也养不起娃，养一个娃要几百万，和那几万彩礼比起来算什么,0,0.999083
老快乐了,0,0.993305
不结婚不代表不交男女朋友,0,0.976379
以前强迫引产,0,0.886737
说得太好了,2,0.995449
人还是太多,2,0.805978
加油继续追男孩,2,0.999221
漂亮,2,0.999952
真的说得很好，很少看到这么好的片子和解说,2,0.999372
666,1,0.677709
我们家就在我这一带结束吧,2,0.988282
觉醒年代,2,0.400189
倒也不会扛,0,0.975287
也是我们每个人的看法，不用保守,2,0.962785
您可真幽默,2,0.449689
都30岁了没强大的竞争力谁要你啊。,0,0.995912
庆幸，我家不是,0,0.982287
保护,0,0.887793
很快乐啊！,0,0.999756
好啊，减啊,2,0.98929
太好了,2,0.99961
不快乐呀,0,0.487823
不得不投币了,0,0.973395
真的快乐啊,0,0.997202
那就让干的人多干点呢,0,0.854964
耶,2,0.980315
事实,0,0.928604
怎么还有这么多,0,0.990998
加油！,2,0.999882
哈哈哈太真实了,2,0.999236
35就退休了,0,0.894315
男女不都一样,2,1
不不不，不是找不到爱情，其实是大家都自私而已。没啥伟大的，本来就有人是要被淘汰的，包括我。,0,0.99648
这是好事,2,0.954227
人工智能 机器人,2,0.966574
保护,0,0.887793
对的,2,0.957041
快乐,0,0.999885
俺也一样,2,0.663386
也是我的,2,0.919501
保护,0,0.887793
说明力度还是轻了,0,0.730756
冷漠又热心的看完,2,0.983311
打工人有什么尊严,0,0.23621
你不生有的是人生(doge,0,0.678949
相信后人的智慧,2,0.988807
结婚干毛线，单身狗快乐的一批,0,0.710213
我妈：你不过就是上了点班，竟然不想吃婚育的苦？,0,0.933409
好好好,0,0.999795
但我说句实话，因为自己能力不够怕小孩吃苦也是一种懦弱，你不能让他成为富二代吗？,0,0.938803
好的,2,0.99834
呵呵，专家,2,0.931404
聪明了,2,0.988493
好事,2,0.999639
清醒又怎样，糊涂又怎样，对我有影响吗？,0,0.998972
那是真的快乐,0,1
也是我的看法,2,0.286683
还是太多了,0,0.892036
保护,0,0.887793
保护,0,0.887793
也不单单这俩地方吧，大部分地方都是这样,0,0.791174
非常的快乐,0,0.999903
我不生，有的是人生,0,1
其实还有一个就是性观念的开放可以使人享受而不需要付出,2,0.973098
能活着就行了  结婚梦中相见,2,0.953885
大胆！,2,0.957264
相当的快乐~ 毫无压力,0,0.999126
稳定度-80%,2,0.573111
你快乐吗我很快乐,0,0.932418
那我不生也没关系,0,0.757201
保护,0,0.887793
保护,0,0.887793
6666666,2,0.712386
八十万都多,2,0.466819
快乐啊,0,0.999733
保护顺便投币,0,0.368936
对的,2,0.957041
我做这个决定的时候真后悔 后悔没有早点决定,0,0.959308
真的挺好的,2,0.999135
成都地,2,0.915895
太快乐了,0,0.989325
确实,0,0.483035
依然卷，会更卷,2,0.997509
直接转发家庭群怼爸妈脸上,0,0.619382
无敌快乐,0,0.999564
好好好,0,0.999795
也是我的看法,2,0.286683
干得漂亮,2,0.999775
一个冷知识，在网上打女拳的不一定是女的,0,0.951875
清醒！！！！！！！过来人说的！！,0,0.754767
遥遥领先,2,0.965683
投币,0,0.647495
我就是这么想的,2,0.186822
86年的 未婚,2,0.85631
《说白了就是知道的事多了人就会麻木的》,2,0.480268
没有吧,0,0.966012
太敢说了，支持,2,0.973085
你以为我们不想两个人的快乐吗，但承担不了啊。,0,0.995642
压力大，不安，心里没底，清醒，摆烂。,0,0.971538
窒息……救命,0,0.544033
谁弱谁有理,0,0.987149
不过我觉得小孩子还是挺可爱的,0,0.923841
说的很对,2,0.998063
至少现在还没痛苦,0,0.802705
俺老孙头都要炸了,0,0.792449
师傅别念了,2,0.726548
钱啊，还有什么？,0,0.990017
保护,0,0.887793
这个眼睛好好看,0,0.999913
快乐呀,0,0.99979
真的是“遥遥领先”,0,0.376165
遥遥领先,2,0.965683
想谈恋爱就谈恋爱，想单身就单身,2,0.954269
生一个孩子给二十万试试,0,0.745858
吃饱撑的。。,2,0.878394
绝不滥生无辜,0,0.979529
老龄化基数也在变大的,2,0.248374
还有这么多结婚的，不错啊,2,0.999739
保护,0,0.887793
将近700万对结婚呢，1400万人呢，还嫌少啊,1,0.764705
社会总是要进步的，教育水平到位了应该是好事，还要回退精英教育？,1,1
我初中就知道这个道理了，反正我做和不做都是被骂，那我不做还更自在，被骂的心安理得,0,0.996747
我们厂门口那些摆摊的，人均二孩三孩,0,0.450842
保护,0,0.887793
精英教育和职业教育细分啊，大学生满地走有什么实际意义吗,1,0.0953257
其实从数学概率上来说，出生性别比男孩高，恰恰说明大家想要的是女孩,2,0.815155
那可是相当快乐,0,0.998188
啊这，现在不应该是生男远不如生女吗？,0,0.998008
好耶！,2,0.999088
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
对！我不想我的孩子走我的老路,0,0.512622
感觉单身没有什么太困扰我的问题，如果能和盆友们住近点就完美了,0,1
那我可太快乐了,0,0.997386
襄阳人未婚打卡,2,0.870143
遥遥领先,2,0.965683
妈呀真敢说，保护,1,0.830506
真实！,2,0.989194
政府每一胎每月补贴2000，至少补一年还差不多,0,1
遥遥领先,2,0.965683
好好好,0,0.999795
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
年轻人，棒棒哒，请挺住！,2,0.998232
钱  什么都是钱,0,0.987644
中华几千年的哲学不就是，活着就好？？？对很多人来说，及时行乐已是难得,0,0.662186
不怕没未来，毕竟生产力强大，怕的是转化的阵痛是我们承受,2,0.959721
遥遥领先,2,0.965683
6,2,0.9009
公务员退休金比普通人高太多,0,0.899027
啊。？？？？哈哈哈,0,0.89729
快乐的哦,0,0.9999
穷,0,0.99705
天才,2,0.865867
人质,1,0.97486
双重CPU,2,0.455764
还真快乐,0,1
多好啊，人越少精英率越高,2,0.972886
干得漂亮,2,0.999775
保护,0,0.887793
我们是冠军,2,0.750891
保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护,0,0.954773
可太快乐了,0,0.995067
保护,0,0.887793
当然快乐,0,0.99848
说得好！不是个体该考虑的问题,0,0.927395
哈哈哈哈，好事啊，恭喜恭喜,2,0.99991
遥遥领先,2,0.965683
那是真的快乐！！！,0,1
保护,0,0.887793
责任在美方,0,0.337356
保护,0,0.887793
这是社会在进步,2,0.510639
能让自己过的舒心都很不容易了,0,0.977819
这男女比例也太完蛋了,0,0.999417
点名表扬,2,0.919523
保护保护 真敢说啊,0,0.604816
重大利好,2,0.886941
好好好,0,0.999795
真的快乐,0,0.999558
继续努力！,2,0.999021
广东体制内同事人均两胎,2,0.483049
等我60岁出去玩是不是就不用排队了,2,0.684023
最不缺的就是人，哈哈哈哈哈哈,2,0.974122
成家干嘛？收养一个就行了呗，前提你要有条件,0,0.998181
对嘛，什么叫稀有稀有稀有才是对嘛，一些东西稀有都会变得很贵，更何况人呢,1,0.536383
吃苦每个人都避免不了，如果为了赚点钱，吃一辈子的苦，那就不值得了,0,0.991876
那句谁说的，我太难了，,0,0.982367
当很多年轻人的努力换不到应该得到的回报，这些情况自然就会持续下去,2,0.948321
结婚对大多数年轻人来说，他是负担，他不是前辈，以前的那种美好,2,0.807283
年轻人明白个道理，可以做一些有意义的事，但是一些无意义的苦难，不应该承担,0,0.974197
不一样，现在年轻人应该都想要个可爱的女儿,2,0.995981
苦难不值得歌颂,0,0.992498
好！,2,0.99937
我的快乐你想象不到,0,0.0454703
这是事实,0,0.978617
无所谓，我不一定能活到那岁数,0,0.947447
希望更少些,0,0.749736
那可太快乐了,0,0.994296
